,pred
1352,616913.7110645056
1353,719975.5674894402
1354,430512.051075157
1355,745763.9108569876
1356,373605.4454365012
1357,638955.4355779643
1358,472344.49480874685
1359,463742.53856962244
1360,254158.2271492079
1361,292334.3897268807
1362,212147.96108263402
1363,984313.355255646
1364,382229.37213196635
1365,672612.2609638019
1366,1160188.8944504396
1367,798484.6951656416
1368,407853.52321120794
1369,607786.2815791514
1370,741133.8404173082
1371,772766.5605748995
1372,404115.60209705244
1373,842784.3391744542
1374,451945.05472219724
1375,2818807.136071049
1376,930848.1368185184
1377,278512.14093716943
1378,516128.61422153126
1379,593975.6702646723
1380,850794.7743034475
1381,423615.7631363666
1382,188914.33871114333
1383,1179933.482701883
1384,504553.30822017125
1385,951417.6448603179
1386,1186825.1594223548
1387,1434655.2885025914
1388,1880323.686627714
1389,730191.3571572441
1390,422523.4459712416
1391,798131.5888866475
1392,169678.5085060707
1393,449589.5256411928
1394,1499017.5341128623
1395,142673.2292040313
1396,1073730.6057413418
1397,485212.9126779478
1398,492062.0994213136
1399,228575.90945036832
1400,451200.4961329489
1401,1204679.657887046
1402,626919.8416012008
1403,1714684.3992909687
1404,805666.0004442739
1405,805591.5856798557
1406,462432.06927389634
1407,1266725.7578630904
1408,177428.23085004516
1409,541951.2940841287
1410,381853.077669918
1411,419896.9689122729
1412,930852.4902293098
1413,702202.3052457694
1414,1262691.3326844666
1415,157087.96888548046
1416,255627.51929467096
1417,410301.7412695106
1418,719114.0795099932
1419,653413.4862668428
1420,1628638.454684082
1421,411778.2614344558
1422,330863.6235555195
1423,431989.50748731615
1424,699587.0388286586
1425,518953.4784582407
1426,735874.1137592702
1427,1700086.4346726162
1428,311285.51513397245
1429,718719.2989734462
1430,264641.89701848925
1431,420322.28902851994
1432,280196.9958068563
1433,218822.32643939578
1434,1108363.7443122393
1435,450501.43174919375
1436,1955233.6176047206
1437,2125731.9274132377
1438,554012.8751901303
1439,1790193.2712959836
1440,1347903.6334567135
1441,321133.54898210533
1442,1274584.8063973333
1443,817544.9935236512
1444,894471.1997838678
1445,708616.5905998247
1446,760162.0784838571
1447,875690.0973477605
1448,1061122.2840352613
1449,395594.05298894027
1450,782795.0725250663
1451,221976.1580712113
1452,722150.049204063
1453,2374270.025343651
1454,497418.0693137538
1455,590737.9464818722
1456,1390974.56846292
1457,228241.6501487122
1458,390290.18748410593
1459,744695.200429427
1460,1135149.110925984
1461,1065659.1561861378
1462,347551.8637496859
1463,264795.46493891336
1464,682958.9617225997
1465,932894.1697745636
1466,950616.1826021377
1467,502898.21442393656
1468,514656.9891918575
1469,2421491.9271821906
1470,635740.7091932043
1471,348613.03830735385
1472,1167132.7523416618
1473,417053.2084356757
1474,419557.7275905985
1475,1477125.0771820717
1476,619314.5821369265
1477,1146235.9392596863
1478,473683.07790835114
1479,962517.1784328509
1480,501421.1445209448
1481,642372.1695739578
1482,621719.293037401
1483,615770.472938215
1484,384130.9634237755
1485,1842874.7226843606
1486,454475.42498880875
1487,508181.8059243327
1488,854064.2944158207
1489,295101.4479532556
1490,719975.5674894402
1491,440311.8989436667
1492,810597.8964243766
1493,213470.52839960257
1494,470330.5547333635
1495,698809.8172647095
1496,944194.7981743679
1497,420471.76157589746
1498,646348.9141218388
1499,366413.694666053
1500,1910767.0105400938
1501,588222.9112465845
1502,202027.64868264738
1503,608273.0781851929
1504,380724.83226117486
1505,365289.41513075324
1506,215422.04951055933
1507,797874.0162762604
1508,417053.2084356757
1509,723793.1616625253
1510,1128276.4654648781
1511,568848.169622457
1512,1175412.8934779356
1513,578480.233211887
1514,1595340.3288000007
1515,487346.1808828978
1516,175764.1623358783
1517,1793029.866520728
1518,168314.336949593
1519,523113.0010012072
1520,1154557.5883330298
1521,281643.7510104639
1522,317170.43919065356
1523,1088136.640343211
1524,676272.2811085898
1525,520225.5341672204
1526,321162.31143445545
1527,1815700.7503584186
1528,815272.0052451608
1529,314039.16765754495
1530,629709.9454143384
1531,685701.0995174297
1532,1111560.0690294318
1533,506874.2517130508
1534,264896.17065081606
1535,394755.6456853257
1536,262919.54119326477
1537,978569.534079634
1538,1174976.3231649324
1539,1103537.9332353817
1540,1353127.2743218066
1541,434170.54392800765
1542,473516.96742509655
1543,1020401.4185046664
1544,562228.7701903414
1545,956423.6360164057
1546,1070170.4186537073
1547,793823.8707904557
1548,546629.5153691506
1549,1462915.6395749475
1550,921381.8261437996
1551,544752.324452863
1552,282947.62957575417
1553,417437.5188093215
1554,474400.2360520187
1555,574278.7301798689
1556,178730.25143597223
1557,998711.7756899141
1558,600807.7946345471
1559,1004515.5282057871
1560,458971.76886586664
1561,586968.9761043714
1562,912882.964084682
1563,1471560.472023643
1564,463713.9516982803
1565,956812.1003886067
1566,539910.8200804141
1567,1263037.7021231602
1568,996670.6813085877
1569,603450.3313091953
1570,648804.5211416214
1571,704566.6206708684
1572,394378.9004340512
1573,711996.8409640612
1574,194352.5780824721
1575,232163.839118845
1576,811345.637171554
1577,162238.88230556005
1578,269968.24848842586
1579,582306.7012961021
1580,346597.02116382
1581,659285.5813961666
1582,1301320.5368325668
1583,689193.4926622511
1584,819783.7554020874
1585,412356.9191211491
1586,738714.1795207944
1587,684563.2341725802
1588,359464.2494291515
1589,790377.643489088
1590,412688.04654011654
1591,224979.30649826388
1592,267023.38539873494
1593,346595.3882264628
1594,660109.0036305956
1595,164894.62039676914
1596,875450.9961186629
1597,894633.8204830553
1598,459822.20504992607
1599,1090540.4576611193
1600,811625.8891220149
1601,673324.7846877244
1602,970194.7700869847
1603,1027779.1266022576
1604,603966.5719925977
1605,705721.7598361012
1606,1081528.7332528245
1607,493530.22153629764
1608,2838808.1966222497
1609,956364.3134648154
1610,796170.0891071502
1611,1028541.3789154978
1612,184761.98639457018
1613,2333183.949656019
1614,2539269.7678788756
1615,161782.2157759099
1616,597932.9546899217
1617,1268604.7602183654
1618,524699.8093274825
1619,485574.5079473512
1620,664120.7835067757
1621,641065.1134641736
1622,303898.21064427204
1623,1065147.288856452
1624,292366.0159817518
1625,667772.1432176455
1626,436639.6932688798
1627,934216.5629896194
1628,383153.39717522834
1629,332661.1572760253
1630,1504768.0848916292
1631,163639.56102303884
1632,416892.02574071905
1633,549065.2518309293
1634,667395.2747664691
1635,322031.47260769055
1636,622497.2616924822
1637,1477386.418024012
1638,671531.147743229
1639,963977.6114268606
1640,179683.5247013186
1641,349331.36844335834
1642,570235.8649720398
1643,322665.912852412
1644,472093.9745140445
1645,460985.8265240682
1646,266323.76548852836
1647,429021.8290670679
1648,666486.2112228601
1649,1173580.2521344104
1650,248584.73741225287
1651,897856.0405888451
1652,824996.7872016778
1653,1248139.2766270218
1654,151505.30946721218
1655,810160.8581149947
1656,727187.2323633466
1657,1675451.54561074
1658,420577.2811872292
1659,1788761.6672324608
1660,1656003.404806535
1661,1682883.4872306604
1662,396478.86558704823
1663,755777.27243146
1664,623853.7618592002
1665,344339.36786903464
1666,559712.5766631231
1667,1532524.3006469172
1668,214293.40891787322
1669,376389.3315915378
1670,432024.96954364196
1671,631298.2728000816
1672,674005.9242039124
1673,467128.15315263346
1674,941927.4211994242
1675,786309.8120456889
1676,521511.66278790607
1677,843836.3097886457
1678,376441.4424527922
1679,395517.23581026855
1680,375392.9035909928
1681,827900.7923919125
1682,1152615.842046564
1683,488919.098370242
1684,565761.3919490182
1685,440163.5118220817
1686,379635.6825655311
1687,269994.35540325334
1688,164569.88629316146
1689,265963.1625416337
1690,443357.8617153785
1691,925059.6468538806
1692,559863.5112043204
1693,181843.4377041713
1694,376715.4123760823
1695,850266.2688152422
1696,1276030.1018572384
1697,625754.0126377434
1698,936922.7292879415
1699,798938.8085681839
1700,288757.4430611375
1701,671800.7865965692
1702,535899.8435143039
1703,793886.4672077377
1704,350999.0587698229
1705,1441492.3676970918
1706,1246758.009137932
1707,255740.55605798622
1708,1064695.3830964423
1709,343393.5701095027
1710,214825.5240811265
1711,222855.48001175566
1712,230203.13620930474
1713,594891.0924002259
1714,188334.78223687224
1715,1173626.2382618892
1716,1045951.7216512205
1717,659105.8965888828
1718,1088573.585684674
1719,943616.0461833779
1720,1434655.2885025914
1721,382241.6775298733
1722,445725.86151263054
1723,1687585.6938221985
1724,515171.17371069937
1725,796397.878314797
1726,472768.2985954304
1727,742774.3417010568
1728,274252.8243824855
1729,856169.1557827941
1730,179192.00175290127
1731,461713.6942385335
1732,1511386.9887961727
1733,813724.2617187112
1734,864903.0431983704
1735,1229063.6754165718
1736,904441.4285894209
1737,1137523.011385038
1738,1174817.296078429
1739,220833.90872862368
1740,652428.8982835156
1741,1951848.6766981545
1742,949702.2864427792
1743,1659856.7982530438
1744,682776.7994533932
1745,627562.8290780454
1746,1054890.4289994277
1747,1299693.0136905592
1748,571508.6214291159
1749,756989.431324502
1750,289099.53425951063
1751,815057.2111944711
1752,1054590.1895755483
1753,2151111.2481104014
1754,717201.0006987965
1755,877378.8631784419
1756,920441.8684149433
1757,415293.0887830064
1758,583140.8445176255
1759,1894476.5908345273
1760,927361.9325334904
1761,1038404.4969581951
1762,646137.9311316137
1763,466681.0144130616
1764,1292730.1832439422
1765,1434655.2844949954
1766,145873.27147096087
1767,491915.2586634809
1768,534577.0397901451
1769,2655588.9367254176
1770,1170616.5613947841
1771,285085.2942288345
1772,772913.8343749888
1773,1467553.9962098077
1774,658106.4596068957
1775,1367885.4791943617
1776,1993743.5314619895
1777,440469.00430811173
1778,663481.0388772896
1779,463149.441774543
1780,580005.9215244645
1781,814894.0444326721
1782,492242.8125279447
1783,357428.95163177315
1784,768220.5760381715
1785,744829.1136576217
1786,267592.0181070914
1787,798590.3637793001
1788,369852.7639799257
1789,642538.8347283959
1790,802439.3349121129
1791,1271694.011430975
1792,255789.26588647015
1793,2080829.533499653
1794,264641.89701848925
1795,1188960.1893961576
1796,310716.51748476084
1797,492750.36956034583
1798,518211.47739117907
1799,801819.6315621906
1800,1382229.4578839273
1801,430386.1687541423
1802,515391.11096199474
1803,683334.4896395522
1804,721354.2114956492
1805,623914.6553912045
1806,1052698.5885592266
1807,424012.1994295626
1808,338286.5434377689
1809,428339.201381354
1810,2179854.766621146
1811,892763.7483566974
1812,616520.7133487824
1813,1079524.1429456202
1814,754499.0159525182
1815,369780.2037977817
1816,1166566.4395739876
1817,2340346.4033937147
1818,1290128.101087559
1819,742564.2195715605
1820,335500.0227750398
1821,1701719.067204167
1822,472923.75031873205
1823,755114.3406385195
1824,650014.9700186768
1825,1108129.7294943612
1826,395218.1824281113
1827,773708.4569235938
1828,619137.6580297849
1829,293674.22734296316
1830,490005.0856886522
1831,1522391.6702027908
1832,573628.2795872258
1833,795563.4249402621
1834,376541.99357844144
1835,405710.5102178189
1836,643791.6988679429
1837,933815.347341793
1838,1149444.668612016
1839,521399.84532905667
1840,451328.5420024203
1841,433919.70852106216
1842,259345.81095549132
1843,2600807.553509896
1844,501632.9699425633
1845,523709.24506640655
1846,719520.8843929617
1847,533914.4717605334
1848,313070.2770440127
1849,831131.4000463488
1850,198348.3538611805
1851,367089.28421123995
1852,745812.0955917119
1853,1060056.4821257184
1854,200324.91354723962
1855,240951.46516850736
1856,422874.3979660992
1857,1199957.0861830113
1858,1423856.1162221683
1859,619123.474621666
1860,591953.236707606
1861,1161086.6923092331
1862,641861.828617352
1863,436343.9626618262
1864,538377.7207024902
1865,266078.6731598709
1866,519464.4500170574
1867,228040.18210966716
1868,1055978.4833453693
1869,437407.9667296292
1870,711629.186493812
1871,345020.2693656149
1872,495787.35999898374
1873,625957.8246547711
1874,191787.86428664476
1875,846899.6079761906
1876,301856.5071664509
1877,889269.8086964526
1878,593849.2904965394
1879,395128.4795572448
1880,755162.5015395018
1881,1827568.7964370039
1882,162167.25359722914
1883,307334.98696145264
1884,336424.02798493044
1885,810441.3875610087
1886,1616171.435115942
1887,761749.2591347462
1888,435373.3618140158
1889,1205645.073208564
1890,1345852.4086145866
1891,830638.1493567249
1892,930955.0571402948
1893,350095.1486840839
1894,962969.3020875095
1895,604386.0979611026
1896,313602.9093605356
1897,1442871.4048068244
1898,718546.9864593718
1899,880800.4814376677
1900,885912.8112455795
1901,393275.49711358646
1902,435342.1592729858
1903,351407.1481345859
1904,599701.4461524822
1905,301748.33160433505
1906,701033.581134807
1907,606517.0148810205
1908,338286.5434377689
1909,730238.0605944273
1910,1464715.2606190369
1911,518095.5811827837
1912,356818.7635609847
1913,173377.70793446607
1914,1098831.2563370531
1915,974555.2163918926
1916,818872.8733225827
1917,515647.1991868985
1918,296258.6612463173
1919,621982.047250693
1920,212765.5183256009
1921,422956.1351406075
1922,748182.3844837969
1923,173377.70793446607
1924,976603.8864934565
1925,682197.0181403661
1926,898314.5336531999
1927,645861.2058882253
1928,180041.5579685108
1929,1289979.034399789
1930,1374860.9716261756
1931,630405.803550444
1932,432669.680256533
1933,399196.9536829005
1934,631363.4342366622
1935,792659.3704493842
1936,920433.5181213378
1937,1118740.8526343794
1938,477996.69426283904
1939,1049643.6320999162
1940,241606.98363161943
1941,325250.8363241313
1942,796416.8517567405
1943,1111423.4890976478
1944,1244297.6725771066
1945,1003224.4732165633
1946,543624.0980421577
1947,518022.2748855128
1948,1022842.5582627992
1949,927978.0572340584
1950,945444.4143639902
1951,388427.12006133614
1952,712939.4089162517
1953,223057.50544643734
1954,1164447.0104137564
1955,940277.4192225166
1956,1120673.72016141
1957,373849.6732248802
1958,934295.2606275982
1959,677823.5130064753
1960,352727.187959538
1961,388465.83523503353
1962,704458.2848661315
1963,1709756.2728831212
1964,250914.3903747275
1965,1591903.4129075557
1966,617143.0653342839
1967,765246.1095854151
1968,826995.023688367
1969,373980.6423787296
1970,180316.8462337139
1971,698836.1160212685
1972,386904.0530205353
1973,531174.8260002028
1974,1052071.0555904252
1975,526033.5554119372
1976,171194.1933247649
1977,596242.5329714875
1978,958880.1247277627
1979,1500522.6364042857
1980,401557.4030540893
